date,year,short,teamnum
2016-10-22,2016,NSH,5
2016-10-22,2016,OTT,5
2016-10-22,2016,PHI,5
2016-10-22,2016,WSH,5
2016-10-22,2016,MTL,5
2016-10-22,2016,STL,6
2016-10-22,2016,TOR,5
2016-10-22,2016,CBJ,4
2016-10-22,2016,SJS,6
2016-10-22,2016,COL,5
2016-10-22,2016,VAN,5
2016-10-22,2016,MIN,5
2016-10-22,2016,PIT,6
2016-10-22,2016,TBL,5
2016-10-22,2016,CAR,5
2016-10-22,2016,NYR,5
2016-10-23,2016,ANA,6
2016-10-23,2016,NYI,6
2016-10-23,2016,NYR,6
2016-10-23,2016,WPG,5
2016-10-23,2016,VAN,6
2016-10-23,2016,MIN,6
2016-10-23,2016,ARI,5
2016-10-23,2016,EDM,6
2016-10-24,2016,CHI,7
2016-10-24,2016,MTL,6
2016-10-24,2016,CGY,7
2016-10-24,2016,PHI,6
2016-10-25,2016,BOS,6
2016-10-25,2016,DAL,6
2016-10-25,2016,DET,7
2016-10-25,2016,LAK,6
2016-10-25,2016,NJD,6
2016-10-25,2016,PHI,7
2016-10-25,2016,PIT,7
2016-10-25,2016,SJS,7
2016-10-25,2016,STL,7
2016-10-25,2016,TOR,6
2016-10-25,2016,VAN,7
2016-10-25,2016,MIN,7
2016-10-25,2016,WPG,6
2016-10-25,2016,CAR,6
2016-10-25,2016,CBJ,5
2016-10-25,2016,ARI,6
2016-10-25,2016,BUF,5
2016-10-25,2016,FLA,6
2016-10-25,2016,ANA,7
2016-10-25,2016,CGY,8
2016-10-25,2016,TBL,6
2016-10-25,2016,OTT,6
2016-10-26,2016,ANA,8
2016-10-26,2016,EDM,7
2016-10-26,2016,NYI,7
2016-10-26,2016,NYR,7
2016-10-26,2016,NSH,6
2016-10-26,2016,WSH,6
2016-10-26,2016,MTL,7
2016-10-26,2016,BOS,7
2016-10-27,2016,BUF,6
2016-10-27,2016,LAK,7
2016-10-27,2016,MTL,8
2016-10-27,2016,PHI,8
2016-10-27,2016,PIT,8
2016-10-27,2016,SJS,8
2016-10-27,2016,STL,8
2016-10-27,2016,TOR,7
2016-10-27,2016,WPG,7
2016-10-27,2016,MIN,8
2016-10-27,2016,NSH,7
2016-10-27,2016,TBL,7
2016-10-27,2016,ARI,7
2016-10-27,2016,NYI,8
2016-10-27,2016,CBJ,6
2016-10-27,2016,DET,8
2016-10-27,2016,FLA,7
2016-10-27,2016,DAL,7
2016-10-28,2016,ANA,9
2016-10-28,2016,CAR,7
2016-10-28,2016,CGY,9
2016-10-28,2016,COL,6
2016-10-28,2016,NJD,7
2016-10-28,2016,VAN,8
2016-10-28,2016,CBJ,7
2016-10-28,2016,NYR,8
2016-10-28,2016,OTT,7
2016-10-28,2016,WPG,8
2016-10-28,2016,CHI,8
2016-10-28,2016,EDM,8
2016-10-29,2016,ARI,8
2016-10-29,2016,BUF,7
2016-10-29,2016,DET,9
2016-10-29,2016,MIN,9
2016-10-29,2016,MTL,9
2016-10-29,2016,NJD,8
2016-10-29,2016,PHI,9
2016-10-29,2016,SJS,9
2016-10-29,2016,STL,9
2016-10-29,2016,VAN,9
2016-10-29,2016,COL,7
2016-10-29,2016,FLA,8
2016-10-29,2016,BOS,8
2016-10-29,2016,DAL,8
2016-10-29,2016,TOR,8
2016-10-29,2016,TBL,8
2016-10-29,2016,PIT,9
2016-10-29,2016,NSH,8
2016-10-29,2016,LAK,8
2016-10-29,2016,WSH,7
2016-10-30,2016,CAR,8
2016-10-30,2016,CGY,10
2016-10-30,2016,CHI,9
2016-10-30,2016,DET,10
2016-10-30,2016,EDM,9
2016-10-30,2016,NYI,9
2016-10-30,2016,NYR,9
2016-10-30,2016,WPG,9
2016-10-30,2016,PHI,10
2016-10-30,2016,WSH,8
2016-10-30,2016,LAK,9
2016-10-30,2016,FLA,9
2016-10-30,2016,OTT,8
2016-10-30,2016,TOR,9
2016-10-30,2016,TBL,9
2016-10-30,2016,BUF,8
2016-11-01,2016,ARI,9
2016-11-01,2016,CBJ,8
2016-11-01,2016,CHI,10
2016-11-01,2016,COL,8
2016-11-01,2016,FLA,10
2016-11-01,2016,LAK,10
2016-11-01,2016,MIN,10
2016-11-01,2016,NYI,10
2016-11-01,2016,NYR,10
2016-11-01,2016,OTT,9
2016-11-01,2016,TOR,10
2016-11-01,2016,WPG,10
2016-11-01,2016,SJS,10
2016-11-01,2016,DAL,9
2016-11-01,2016,CGY,11
2016-11-01,2016,NSH,9
2016-11-01,2016,BOS,9
2016-11-01,2016,ANA,10
2016-11-01,2016,BUF,9
2016-11-01,2016,TBL,10
2016-11-01,2016,STL,10
2016-11-01,2016,CAR,9
2016-11-01,2016,EDM,10
2016-11-01,2016,WSH,9
2016-11-02,2016,ANA,11
2016-11-02,2016,MTL,10
2016-11-02,2016,PHI,11
2016-11-02,2016,PIT,10
2016-11-02,2016,VAN,10
2016-11-02,2016,DET,11
2016-11-03,2016,ARI,10
2016-11-03,2016,BUF,10
2016-11-03,2016,CHI,11
2016-11-03,2016,DAL,10
2016-11-03,2016,FLA,11
2016-11-03,2016,LAK,11
2016-11-03,2016,NYI,11
2016-11-03,2016,NYR,11
2016-11-03,2016,OTT,10
2016-11-03,2016,SJS,11
2016-11-03,2016,TBL,11
2016-11-03,2016,WSH,10
2016-11-03,2016,NSH,10
2016-11-03,2016,TOR,11
2016-11-03,2016,COL,9
2016-11-03,2016,STL,11
2016-11-03,2016,NJD,9
2016-11-03,2016,PIT,11
2016-11-03,2016,PHI,12
2016-11-03,2016,EDM,11
2016-11-03,2016,VAN,11
2016-11-03,2016,CGY,12
2016-11-03,2016,BOS,10
2016-11-03,2016,WPG,11
2016-11-04,2016,ANA,12
2016-11-04,2016,CBJ,9
2016-11-04,2016,DET,12
2016-11-04,2016,ARI,11
2016-11-04,2016,MTL,11
2016-11-04,2016,WPG,12
2016-11-05,2016,BOS,11
2016-11-05,2016,COL,10
2016-11-05,2016,DAL,11
2016-11-05,2016,LAK,12
2016-11-05,2016,MTL,12
2016-11-05,2016,NSH,11
2016-11-05,2016,NYI,12
2016-11-05,2016,OTT,11
2016-11-05,2016,SJS,12
2016-11-05,2016,STL,12
2016-11-05,2016,TBL,12
2016-11-05,2016,TOR,12
2016-11-05,2016,WSH,11
2016-11-05,2016,NYR,12
2016-11-05,2016,MIN,11
2016-11-05,2016,CHI,12
2016-11-05,2016,CGY,13
2016-11-05,2016,PHI,13
2016-11-05,2016,CAR,10
2016-11-05,2016,EDM,12
2016-11-05,2016,BUF,11
2016-11-05,2016,PIT,12
2016-11-05,2016,CBJ,10
2016-11-05,2016,NJD,10
2016-11-05,2016,VAN,12
2016-11-05,2016,FLA,12
2016-11-06,2016,ANA,13
2016-11-06,2016,CAR,11
2016-11-06,2016,CHI,13
2016-11-06,2016,DET,13
2016-11-06,2016,NYR,13
2016-11-06,2016,STL,13
2016-11-06,2016,CGY,14
2016-11-06,2016,NJD,11
2016-11-06,2016,DAL,12
2016-11-06,2016,EDM,13
2016-11-06,2016,WPG,13
2016-11-06,2016,COL,11
2016-11-07,2016,BOS,12
2016-11-07,2016,FLA,13
2016-11-07,2016,NYI,13
2016-11-07,2016,BUF,12
2016-11-07,2016,TBL,13
2016-11-07,2016,VAN,13
2016-11-08,2016,COL,12
2016-11-08,2016,MTL,13
2016-11-08,2016,NJD,12
2016-11-08,2016,NSH,12
2016-11-08,2016,NYR,14
2016-11-08,2016,PHI,14
2016-11-08,2016,PIT,13
2016-11-08,2016,TOR,13
2016-11-08,2016,WPG,14
2016-11-08,2016,WSH,12
2016-11-08,2016,ARI,12
2016-11-08,2016,BOS,13
2016-11-08,2016,CAR,12
2016-11-08,2016,OTT,12
2016-11-08,2016,VAN,14
2016-11-08,2016,DET,14
2016-11-08,2016,EDM,14
2016-11-08,2016,LAK,13
2016-11-08,2016,DAL,13
2016-11-08,2016,SJS,13
2016-11-09,2016,BUF,13
2016-11-09,2016,CBJ,11
2016-11-09,2016,STL,14
2016-11-09,2016,OTT,13
2016-11-09,2016,ANA,14
2016-11-09,2016,CHI,14
2016-11-10,2016,ARI,13
2016-11-10,2016,BOS,14
2016-11-10,2016,CAR,13
2016-11-10,2016,CGY,15
2016-11-10,2016,DET,15
2016-11-10,2016,FLA,14
2016-11-10,2016,MTL,14
2016-11-10,2016,NSH,13
2016-11-10,2016,PIT,14
2016-11-10,2016,TBL,14
2016-11-10,2016,WPG,15
2016-11-10,2016,CBJ,12
2016-11-10,2016,ANA,15
2016-11-10,2016,DAL,14
2016-11-10,2016,VAN,15
2016-11-10,2016,SJS,14
2016-11-10,2016,LAK,14
2016-11-10,2016,STL,15
2016-11-10,2016,MIN,12
2016-11-10,2016,NYI,14
2016-11-11,2016,BUF,14
2016-11-11,2016,CHI,15
2016-11-11,2016,COL,13
2016-11-11,2016,EDM,15
2016-11-11,2016,OTT,14
2016-11-11,2016,TOR,14
2016-11-11,2016,NJD,13
2016-11-11,2016,WSH,13
2016-11-11,2016,WPG,16
2016-11-11,2016,DAL,15
2016-11-11,2016,LAK,15
2016-11-11,2016,PHI,15
2016-11-12,2016,ARI,14
2016-11-12,2016,CAR,14
2016-11-12,2016,CBJ,13
2016-11-12,2016,CGY,16
2016-11-12,2016,FLA,15
2016-11-12,2016,MTL,15
2016-11-12,2016,NJD,14
2016-11-12,2016,NSH,14
2016-11-12,2016,PHI,16
2016-11-12,2016,PIT,15
2016-11-12,2016,TBL,15
2016-11-12,2016,BOS,15
2016-11-12,2016,WSH,14
2016-11-12,2016,STL,16
2016-11-12,2016,NYR,15
2016-11-12,2016,NYI,15
2016-11-12,2016,DET,16
2016-11-12,2016,BUF,15
2016-11-12,2016,ANA,16
2016-11-12,2016,MIN,13
2016-11-12,2016,TOR,15
2016-11-12,2016,SJS,15
2016-11-13,2016,CHI,16
2016-11-13,2016,COL,14
2016-11-13,2016,EDM,16
2016-11-13,2016,OTT,15
2016-11-13,2016,VAN,16
2016-11-13,2016,WPG,17
2016-11-13,2016,MTL,16
2016-11-13,2016,BOS,16
2016-11-13,2016,NYR,16
2016-11-13,2016,MIN,14
2016-11-13,2016,DAL,16
2016-11-13,2016,LAK,16
2016-11-14,2016,NYI,16
2016-11-14,2016,TBL,16
2016-11-15,2016,ANA,17
2016-11-15,2016,CAR,15
2016-11-15,2016,CBJ,14
2016-11-15,2016,COL,15
2016-11-15,2016,DAL,17
2016-11-15,2016,DET,17
2016-11-15,2016,MIN,15
2016-11-15,2016,MTL,17
2016-11-15,2016,PHI,17
2016-11-15,2016,STL,17
2016-11-15,2016,TOR,16
2016-11-15,2016,VAN,17
2016-11-15,2016,WPG,18
2016-11-15,2016,EDM,17
2016-11-15,2016,SJS,16
2016-11-15,2016,WSH,15
2016-11-15,2016,LAK,17
2016-11-15,2016,NJD,15
2016-11-15,2016,TBL,17
2016-11-15,2016,CGY,17
2016-11-15,2016,FLA,16
2016-11-15,2016,OTT,16
2016-11-15,2016,BUF,16
2016-11-15,2016,NSH,15
2016-11-15,2016,NYR,17
2016-11-15,2016,CHI,17
2016-11-16,2016,CGY,18
2016-11-16,2016,WSH,16
2016-11-16,2016,ARI,15
2016-11-16,2016,PIT,16
2016-11-17,2016,ANA,18
2016-11-17,2016,BUF,17
2016-11-17,2016,DAL,18
2016-11-17,2016,LAK,18
2016-11-17,2016,MIN,16
2016-11-17,2016,OTT,17
2016-11-17,2016,PHI,18
2016-11-17,2016,STL,18
2016-11-17,2016,TOR,17
2016-11-17,2016,VAN,18
2016-11-17,2016,NJD,16
2016-11-17,2016,TBL,18
2016-11-17,2016,COL,16
2016-11-17,2016,EDM,18
2016-11-17,2016,BOS,17
2016-11-17,2016,NSH,16
2016-11-17,2016,WPG,19
2016-11-17,2016,SJS,17
2016-11-17,2016,FLA,17
2016-11-17,2016,ARI,16
2016-11-18,2016,CAR,16
2016-11-18,2016,CBJ,15
2016-11-18,2016,CGY,19
2016-11-18,2016,NYI,17
2016-11-18,2016,WSH,17
2016-11-18,2016,MTL,18
2016-11-18,2016,NYR,18
2016-11-18,2016,CHI,18
2016-11-18,2016,PIT,17
2016-11-18,2016,DET,18
2016-11-19,2016,ARI,17
2016-11-19,2016,BOS,18
2016-11-19,2016,BUF,18
2016-11-19,2016,DAL,19
2016-11-19,2016,LAK,19
2016-11-19,2016,MIN,17
2016-11-19,2016,MTL,19
2016-11-19,2016,OTT,18
2016-11-19,2016,PHI,19
2016-11-19,2016,STL,19
2016-11-19,2016,VAN,19
2016-11-19,2016,SJS,18
2016-11-19,2016,WPG,20
2016-11-19,2016,PIT,18
2016-11-19,2016,EDM,19
2016-11-19,2016,NJD,17
2016-11-19,2016,COL,17
2016-11-19,2016,TOR,18
2016-11-19,2016,FLA,18
2016-11-19,2016,TBL,19
2016-11-19,2016,NSH,17
2016-11-19,2016,CHI,19
2016-11-20,2016,ANA,19
2016-11-20,2016,CAR,17
2016-11-20,2016,DET,19
2016-11-20,2016,NYR,19
2016-11-20,2016,WSH,18
2016-11-20,2016,LAK,20
2016-11-20,2016,WPG,21
2016-11-20,2016,CGY,20
2016-11-20,2016,FLA,19
2016-11-20,2016,CBJ,16
2016-11-21,2016,BUF,19
2016-11-21,2016,CBJ,17
2016-11-21,2016,DAL,20
2016-11-21,2016,EDM,20
2016-11-21,2016,NSH,18
2016-11-21,2016,PIT,19
2016-11-21,2016,SJS,19
2016-11-21,2016,CGY,21
2016-11-21,2016,COL,18
2016-11-21,2016,MIN,18
2016-11-21,2016,CHI,20
2016-11-21,2016,TBL,20
2016-11-21,2016,NYR,20
2016-11-21,2016,NJD,18
2016-11-22,2016,ANA,20
2016-11-22,2016,BOS,19
2016-11-22,2016,FLA,20
2016-11-22,2016,MTL,20
2016-11-22,2016,TOR,19
2016-11-22,2016,NYI,18
2016-11-22,2016,STL,20
2016-11-22,2016,PHI,20
2016-11-22,2016,OTT,19
2016-11-22,2016,CAR,18
2016-11-23,2016,ARI,18
2016-11-23,2016,BUF,20
2016-11-23,2016,CBJ,18
2016-11-23,2016,COL,19
2016-11-23,2016,LAK,21
2016-11-23,2016,MIN,19
2016-11-23,2016,NJD,19
2016-11-23,2016,NSH,19
2016-11-23,2016,NYR,21
2016-11-23,2016,SJS,20
2016-11-23,2016,TBL,21
2016-11-23,2016,WSH,19
2016-11-23,2016,VAN,20
2016-11-23,2016,DET,20
2016-11-23,2016,CGY,22
2016-11-23,2016,EDM,21
2016-11-23,2016,NYI,19
2016-11-23,2016,WPG,22
2016-11-23,2016,TOR,20
2016-11-23,2016,DAL,21
2016-11-23,2016,PIT,20
2016-11-23,2016,CHI,21
2016-11-23,2016,PHI,21
2016-11-23,2016,STL,21
2016-11-24,2016,MTL,21
2016-11-24,2016,OTT,20
2016-11-24,2016,CAR,19
2016-11-24,2016,BOS,20
2016-11-25,2016,ANA,21
2016-11-25,2016,ARI,19
2016-11-25,2016,BOS,21
2016-11-25,2016,DAL,22
2016-11-25,2016,MIN,20
2016-11-25,2016,NJD,20
2016-11-25,2016,NSH,20
2016-11-25,2016,PHI,22
2016-11-25,2016,SJS,21
2016-11-25,2016,TBL,22
2016-11-25,2016,WSH,20
2016-11-25,2016,CHI,22
2016-11-25,2016,EDM,22
2016-11-25,2016,CGY,23
2016-11-25,2016,VAN,21
2016-11-25,2016,PIT,21
2016-11-25,2016,DET,21
2016-11-25,2016,WPG,23
2016-11-25,2016,NYR,22
2016-11-25,2016,NYI,20
2016-11-25,2016,CBJ,19
2016-11-25,2016,BUF,21
2016-11-26,2016,COL,20
2016-11-26,2016,DET,22
2016-11-26,2016,FLA,21
2016-11-26,2016,LAK,22
2016-11-26,2016,OTT,21
2016-11-26,2016,PIT,22
2016-11-26,2016,SJS,22
2016-11-26,2016,STL,22
2016-11-26,2016,TOR,21
2016-11-26,2016,VAN,22
2016-11-26,2016,MTL,22
2016-11-26,2016,CBJ,20
2016-11-26,2016,CHI,23
2016-11-26,2016,CAR,20
2016-11-26,2016,NJD,21
2016-11-26,2016,ANA,22
2016-11-26,2016,MIN,21
2016-11-26,2016,WSH,21
2016-11-27,2016,BOS,22
2016-11-27,2016,CAR,21
2016-11-27,2016,EDM,23
2016-11-27,2016,NYR,23
2016-11-27,2016,PHI,23
2016-11-27,2016,WPG,24
2016-11-27,2016,TBL,23
2016-11-27,2016,FLA,22
2016-11-27,2016,ARI,20
2016-11-27,2016,OTT,22
2016-11-27,2016,CGY,24
2016-11-27,2016,NSH,21
2016-11-28,2016,NYI,21
2016-11-28,2016,STL,23
2016-11-28,2016,CGY,25
2016-11-28,2016,DAL,23
2016-11-29,2016,ANA,23
2016-11-29,2016,CBJ,21
2016-11-29,2016,CHI,24
2016-11-29,2016,COL,21
2016-11-29,2016,DET,23
2016-11-29,2016,EDM,24
2016-11-29,2016,NYR,24
2016-11-29,2016,OTT,23
2016-11-29,2016,PHI,24
2016-11-29,2016,SJS,23
2016-11-29,2016,VAN,23
2016-11-29,2016,WPG,25
2016-11-29,2016,MTL,23
2016-11-29,2016,TBL,24
2016-11-29,2016,FLA,23
2016-11-29,2016,NSH,22
2016-11-29,2016,DAL,24
2016-11-29,2016,TOR,22
2016-11-29,2016,CAR,22
2016-11-29,2016,BUF,22
2016-11-29,2016,BOS,23
2016-11-29,2016,ARI,21
2016-11-29,2016,MIN,22
2016-11-29,2016,NJD,22
2016-11-30,2016,CGY,26
2016-11-30,2016,LAK,23
2016-11-30,2016,NYI,22
2016-11-30,2016,TOR,23
2016-11-30,2016,SJS,24
2016-11-30,2016,PIT,23
2016-12-01,2016,ARI,22
2016-12-01,2016,BOS,24
2016-12-01,2016,BUF,23
2016-12-01,2016,CHI,25
2016-12-01,2016,COL,22
2016-12-01,2016,DET,24
2016-12-01,2016,OTT,24
2016-12-01,2016,PIT,24
2016-12-01,2016,STL,24
2016-12-01,2016,VAN,24
2016-12-01,2016,WPG,26
2016-12-01,2016,WSH,22
2016-12-01,2016,LAK,24
2016-12-01,2016,CAR,23
2016-12-01,2016,NYR,25
2016-12-01,2016,NJD,23
2016-12-01,2016,CBJ,22
2016-12-01,2016,FLA,24
2016-12-01,2016,PHI,25
2016-12-01,2016,DAL,25
2016-12-01,2016,TBL,25
2016-12-01,2016,ANA,24
2016-12-01,2016,EDM,25
2016-12-01,2016,NYI,23
2016-12-02,2016,CGY,27
2016-12-02,2016,SJS,25
2016-12-02,2016,MIN,23
2016-12-02,2016,MTL,24
2016-12-03,2016,ARI,23
2016-12-03,2016,BUF,24
2016-12-03,2016,COL,23
2016-12-03,2016,EDM,26
2016-12-03,2016,NSH,23
2016-12-03,2016,NYR,26
2016-12-03,2016,OTT,25
2016-12-03,2016,PHI,26
2016-12-03,2016,PIT,25
2016-12-03,2016,STL,25
2016-12-03,2016,TBL,26
2016-12-03,2016,VAN,25
2016-12-03,2016,CBJ,23
2016-12-03,2016,BOS,25
2016-12-03,2016,DAL,26
2016-12-03,2016,ANA,25
2016-12-03,2016,NJD,24
2016-12-03,2016,CAR,24
2016-12-03,2016,FLA,25
2016-12-03,2016,CHI,26
2016-12-03,2016,DET,25
2016-12-03,2016,WPG,27
2016-12-03,2016,WSH,23
2016-12-03,2016,TOR,24
2016-12-04,2016,CAR,25
2016-12-04,2016,CGY,28
2016-12-04,2016,CHI,27
2016-12-04,2016,EDM,27
2016-12-04,2016,LAK,25
2016-12-04,2016,NSH,24
2016-12-04,2016,NYI,24
2016-12-04,2016,TBL,27
2016-12-04,2016,ANA,26
2016-12-04,2016,WPG,28
2016-12-04,2016,MIN,24
2016-12-04,2016,MTL,25
2016-12-04,2016,PHI,27
2016-12-04,2016,DET,26
2016-12-05,2016,BOS,26
2016-12-05,2016,CBJ,24
2016-12-05,2016,PIT,26
2016-12-05,2016,WSH,24
2016-12-05,2016,FLA,26
2016-12-05,2016,ARI,24
2016-12-05,2016,OTT,26
2016-12-05,2016,BUF,25
2016-12-06,2016,BUF,26
2016-12-06,2016,CHI,28
2016-12-06,2016,DAL,27
2016-12-06,2016,NJD,25
2016-12-06,2016,NSH,25
2016-12-06,2016,NYI,25
2016-12-06,2016,PHI,28
2016-12-06,2016,STL,26
2016-12-06,2016,WPG,29
2016-12-06,2016,EDM,28
2016-12-06,2016,ARI,25
2016-12-06,2016,CGY,29
2016-12-06,2016,VAN,26
2016-12-06,2016,COL,24
2016-12-06,2016,NYR,27
2016-12-06,2016,FLA,27
2016-12-06,2016,MTL,26
2016-12-06,2016,DET,27
2016-12-07,2016,ANA,27
2016-12-07,2016,SJS,26
2016-12-07,2016,TOR,25
2016-12-07,2016,WSH,25
2016-12-07,2016,CAR,26
2016-12-07,2016,OTT,27
2016-12-07,2016,MIN,25
2016-12-07,2016,BOS,27
2016-12-08,2016,ARI,26
2016-12-08,2016,BOS,28
2016-12-08,2016,DAL,28
2016-12-08,2016,FLA,28
2016-12-08,2016,LAK,26
2016-12-08,2016,MTL,27
2016-12-08,2016,NYI,26
2016-12-08,2016,PHI,29
2016-12-08,2016,TBL,28
2016-12-08,2016,WPG,30
2016-12-08,2016,CGY,30
2016-12-08,2016,COL,25
2016-12-08,2016,NSH,26
2016-12-08,2016,PIT,27
2016-12-08,2016,CAR,27
2016-12-08,2016,NJD,26
2016-12-08,2016,STL,27
2016-12-08,2016,EDM,29
2016-12-08,2016,VAN,27
2016-12-08,2016,NYR,28
2016-12-09,2016,ANA,28
2016-12-09,2016,BUF,27
2016-12-09,2016,CHI,29
2016-12-09,2016,DET,28
2016-12-09,2016,MIN,26
2016-12-09,2016,NJD,27
2016-12-09,2016,SJS,27
2016-12-09,2016,WSH,26
2016-12-09,2016,NYR,29
2016-12-09,2016,CBJ,25
2016-12-09,2016,EDM,30
2016-12-09,2016,STL,28
2016-12-10,2016,ARI,27
2016-12-10,2016,BOS,29
2016-12-10,2016,CBJ,26
2016-12-10,2016,CGY,31
2016-12-10,2016,FLA,29
2016-12-10,2016,LAK,27
2016-12-10,2016,MTL,28
2016-12-10,2016,PHI,30
2016-12-10,2016,SJS,28
2016-12-10,2016,TBL,29
2016-12-10,2016,NSH,27
2016-12-10,2016,TOR,26
2016-12-10,2016,NYI,27
2016-12-10,2016,WPG,31
2016-12-10,2016,VAN,28
2016-12-10,2016,OTT,28
2016-12-10,2016,COL,26
2016-12-10,2016,DAL,29
2016-12-10,2016,CAR,28
2016-12-10,2016,PIT,28
2016-12-11,2016,ANA,29
2016-12-11,2016,CHI,30
2016-12-11,2016,DET,29
2016-12-11,2016,EDM,31
2016-12-11,2016,MIN,27
2016-12-11,2016,NYR,30
2016-12-11,2016,TOR,27
2016-12-11,2016,WSH,27
2016-12-11,2016,OTT,29
2016-12-11,2016,DAL,30
2016-12-11,2016,PHI,31
2016-12-11,2016,WPG,32
2016-12-11,2016,STL,29
2016-12-11,2016,NJD,28
2016-12-11,2016,COL,27
2016-12-11,2016,VAN,29
2016-12-12,2016,MTL,29
2016-12-12,2016,PIT,29
2016-12-12,2016,BOS,30
2016-12-12,2016,ARI,28
2016-12-13,2016,BUF,28
2016-12-13,2016,CAR,29
2016-12-13,2016,DAL,31
2016-12-13,2016,DET,30
2016-12-13,2016,EDM,32
2016-12-13,2016,MIN,28
2016-12-13,2016,NSH,28
2016-12-13,2016,NYI,28
2016-12-13,2016,NYR,31
2016-12-13,2016,TOR,28
2016-12-13,2016,LAK,28
2016-12-13,2016,VAN,30
2016-12-13,2016,ANA,30
2016-12-13,2016,ARI,29
2016-12-13,2016,CBJ,27
2016-12-13,2016,FLA,30
2016-12-13,2016,STL,30
2016-12-13,2016,WSH,28
2016-12-13,2016,CHI,31
2016-12-13,2016,SJS,29
2016-12-14,2016,CGY,32
2016-12-14,2016,COL,28
2016-12-14,2016,OTT,30
2016-12-14,2016,PIT,30
2016-12-14,2016,TBL,30
2016-12-14,2016,PHI,32
2016-12-14,2016,SJS,30
2016-12-14,2016,BOS,31
2016-12-15,2016,BOS,32
2016-12-15,2016,DAL,32
2016-12-15,2016,DET,31
2016-12-15,2016,NSH,29
2016-12-15,2016,NYI,29
2016-12-15,2016,STL,31
2016-12-15,2016,TOR,29
2016-12-15,2016,WPG,33
2016-12-15,2016,ANA,31
2016-12-15,2016,NYR,32
2016-12-15,2016,LAK,29
2016-12-15,2016,MIN,29
2016-12-15,2016,CHI,32
2016-12-15,2016,NJD,29
2016-12-15,2016,ARI,30
2016-12-15,2016,FLA,31
2016-12-16,2016,BUF,29
2016-12-16,2016,CAR,30
2016-12-16,2016,CGY,33
2016-12-16,2016,COL,29
2016-12-16,2016,MTL,30
2016-12-16,2016,PIT,31
2016-12-16,2016,VAN,31
2016-12-16,2016,NYI,30
2016-12-16,2016,WSH,29
2016-12-16,2016,CBJ,28
2016-12-16,2016,FLA,32
2016-12-16,2016,SJS,31
2016-12-16,2016,LAK,30
2016-12-16,2016,TBL,31
2016-12-17,2016,CAR,31
2016-12-17,2016,DAL,33
2016-12-17,2016,DET,32
2016-12-17,2016,EDM,33
2016-12-17,2016,MIN,30
2016-12-17,2016,NSH,30
2016-12-17,2016,OTT,31
2016-12-17,2016,STL,32
2016-12-17,2016,TOR,30
2016-12-17,2016,WSH,30
2016-12-17,2016,BUF,30
2016-12-17,2016,PHI,33
2016-12-17,2016,ANA,32
2016-12-17,2016,TBL,32
2016-12-17,2016,ARI,31
2016-12-17,2016,NYR,33
2016-12-17,2016,NJD,30
2016-12-17,2016,CHI,33
2016-12-17,2016,PIT,32
2016-12-17,2016,MTL,31
2016-12-18,2016,BOS,33
2016-12-18,2016,CHI,34
2016-12-18,2016,NYI,31
2016-12-18,2016,NYR,34
2016-12-18,2016,VAN,32
2016-12-18,2016,WPG,34
2016-12-18,2016,LAK,31
2016-12-18,2016,SJS,32
2016-12-18,2016,OTT,32
2016-12-18,2016,NJD,31
2016-12-18,2016,CBJ,29
2016-12-18,2016,COL,30
2016-12-19,2016,ARI,32
2016-12-19,2016,PHI,34
2016-12-19,2016,STL,33
2016-12-19,2016,TOR,31
2016-12-19,2016,CGY,34
2016-12-19,2016,NSH,31
2016-12-19,2016,EDM,34
2016-12-19,2016,ANA,33
2016-12-20,2016,BOS,34
2016-12-20,2016,CBJ,30
2016-12-20,2016,CHI,35
2016-12-20,2016,DAL,34
2016-12-20,2016,FLA,33
2016-12-20,2016,MIN,31
2016-12-20,2016,MTL,32
2016-12-20,2016,NJD,32
2016-12-20,2016,PIT,33
2016-12-20,2016,SJS,33
2016-12-20,2016,TBL,33
2016-12-20,2016,VAN,33
2016-12-20,2016,NYI,32
2016-12-20,2016,LAK,32
2016-12-20,2016,OTT,33
2016-12-20,2016,STL,34
2016-12-20,2016,BUF,31
2016-12-20,2016,COL,31
2016-12-20,2016,ANA,34
2016-12-20,2016,NSH,32
2016-12-20,2016,NYR,35
2016-12-20,2016,CGY,35
2016-12-20,2016,DET,33
2016-12-20,2016,WPG,35
2016-12-21,2016,ARI,33
2016-12-21,2016,PHI,35
2016-12-21,2016,EDM,35
2016-12-21,2016,WSH,31
2016-12-22,2016,BUF,32
2016-12-22,2016,CBJ,31
2016-12-22,2016,COL,32
2016-12-22,2016,FLA,34
2016-12-22,2016,MTL,33
2016-12-22,2016,NJD,33
2016-12-22,2016,NSH,33
2016-12-22,2016,OTT,34
2016-12-22,2016,TBL,34
2016-12-22,2016,VAN,34
2016-12-22,2016,CAR,32
2016-12-22,2016,PIT,34
2016-12-22,2016,TOR,32
2016-12-22,2016,BOS,35
2016-12-22,2016,MIN,32
2016-12-22,2016,PHI,36
2016-12-22,2016,LAK,33
2016-12-22,2016,ANA,35
2016-12-22,2016,STL,35
2016-12-22,2016,WPG,36
2016-12-23,2016,ARI,34
2016-12-23,2016,CAR,33
2016-12-23,2016,CBJ,32
2016-12-23,2016,CGY,36
2016-12-23,2016,CHI,36
2016-12-23,2016,DAL,35
2016-12-23,2016,FLA,35
